filename,width,height,class,xmin,ymin,xmax,ymax
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Ham,229,114,283,222
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Ham,456,158,506,221
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Ham,484,329,570,396
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Ham,360,90,407,179
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Ham,298,215,362,267
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Black Olives,436,429,464,458
61_jpeg.rf.c106a75cead26b739d60a1010c9e54b4.jpg,640,640,Black Olives,337,528,368,563
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,pizza,0,6,640,640
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,98,202,165,273
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,34,365,86,415
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,97,404,154,462
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,130,471,179,529
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,35,445,86,493
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,217,387,264,434
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,222,463,268,508
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,191,542,239,596
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,203,276,260,331
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,142,376,198,419
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,243,301,289,359
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,195,163,248,219
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,398,159,452,226
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,429,215,480,265
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,430,282,486,340
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,497,286,554,342
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,465,348,503,392
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,347,411,403,458
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,395,451,443,501
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,393,500,443,558
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,305,539,356,585
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,515,575,558,627
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Black Olives,488,440,543,512
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,368,524,538,638
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,229,494,380,600
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,34,267,202,393
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,256,286,423,358
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,233,372,372,473
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,551,283,640,327
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Yellow Peppers,248,169,395,232
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Mushroom,474,175,568,252
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Mushroom,500,311,601,391
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Mushroom,548,509,620,569
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Mushroom,188,487,257,559
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Mushroom,166,202,242,269
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Tomato,0,315,230,469
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Onion,253,218,422,303
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Onion,97,240,270,332
59_jpeg.rf.c5996150f234de79e922b5824ae2c926.jpg,640,640,Onion,321,556,365,633
38_jpeg.rf.c2b8e3562775639d95accc28f1a17073.jpg,640,640,pizza,27,24,634,634
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,pizza,101,57,541,547
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,426,87,467,152
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,403,170,444,248
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,452,145,498,228
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,336,258,385,316
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,473,278,522,334
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,413,316,466,369
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,354,330,402,379
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,345,389,401,440
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,348,446,400,511
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,404,428,457,481
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,450,387,491,441
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,282,448,330,526
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,224,446,276,509
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,180,412,231,479
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,210,370,255,431
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,267,344,314,426
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,186,318,224,362
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,232,287,286,341
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,177,212,218,257
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,213,186,255,232
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,136,264,184,325
70_jpeg.rf.c54bc94f3e7978cd5dd5e4b7edb14d19.jpg,640,640,Pepperoni,316,359,355,419
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,pizza,0,60,640,491
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,532,237,600,322
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,384,206,459,278
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,386,130,470,190
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,351,245,409,323
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,331,321,385,379
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,248,237,319,303
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,220,151,289,230
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,147,107,210,174
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,40,117,122,190
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,51,283,100,330
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,5,309,61,371
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,104,330,147,375
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,135,292,177,333
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Pepperoni,212,334,260,391
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,500,222,535,255
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,467,259,504,291
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,402,293,430,315
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,438,343,461,375
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,405,366,428,386
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,302,326,326,351
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,285,360,315,399
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,252,288,273,319
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,226,314,241,338
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,143,369,167,401
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,91,365,111,400
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,103,298,128,331
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,94,268,117,285
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,72,94,107,117
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,7,95,34,125
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,249,106,279,143
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,163,203,184,234
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,215,206,241,234
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,339,158,373,192
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,279,183,305,227
137_jpeg.rf.c852a221727793ad1ce79dc5060a533f.jpg,640,640,Black Olives,346,220,378,249
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,pizza,0,56,640,640
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,33,168,91,216
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,298,78,354,112
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,346,395,402,425
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,504,432,568,477
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,163,515,210,550
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,3,477,63,516
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,58,405,109,437
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,342,555,389,594
25_jpeg.rf.c5cc57c6c0891cdb73a9d59a77ce5d31.jpg,640,640,Ham,91,245,162,301
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,pizza,6,15,638,636
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,75,159,170,260
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,121,254,238,318
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,227,197,318,313
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,163,132,239,194
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,214,79,284,123
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,167,30,230,89
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,260,14,326,65
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,298,62,355,127
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,336,270,416,353
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,288,377,387,510
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,154,330,245,406
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,508,465,632,583
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,506,259,603,360
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,506,177,598,281
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,478,128,550,194
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,467,77,534,148
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,405,166,485,249
51_jpeg.rf.c61ab5d829e3777169b4dcc0b707405c.jpg,640,640,Pepperoni,431,258,520,372
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,pizza,0,2,640,640
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,498,350,640,543
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,360,272,509,471
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,329,162,419,282
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,188,77,298,198
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,154,199,283,316
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,56,467,280,640
40_jpeg.rf.c7c4ddc8b218c1cb2fdd5414eef42f03.jpg,640,640,Pepperoni,11,334,169,522
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,pizza,20,77,626,572
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,462,172,530,243
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,150,327,229,411
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,303,406,350,453
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,114,113,193,168
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,11,269,89,326
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,318,259,367,313
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,473,270,533,325
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,534,249,614,313
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,293,100,342,146
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,421,89,478,126
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Mushroom,492,137,573,193
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,96,146,204,228
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,42,323,164,439
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,162,408,277,538
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,342,399,473,515
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,468,300,591,409
53_jpeg.rf.c9d0627d934f9041b215bd01fdd63fac.jpg,640,640,Pepperoni,260,89,390,173
131_png.rf.c8d45ff6d014b634c0df2357d55cec57.jpg,640,640,pizza,29,28,605,531
131_png.rf.c8d45ff6d014b634c0df2357d55cec57.jpg,640,640,Pepperoni,226,149,324,210
131_png.rf.c8d45ff6d014b634c0df2357d55cec57.jpg,640,640,Pepperoni,98,283,222,355
131_png.rf.c8d45ff6d014b634c0df2357d55cec57.jpg,640,640,Pepperoni,296,231,438,297
109_jpeg.rf.ca58d968dfc276507867cdf7d7baa342.jpg,640,640,pizza,20,73,605,620
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,pizza,221,0,640,640
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,450,49,518,143
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,432,151,486,241
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,266,153,335,256
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,319,72,386,172
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,343,435,402,530
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,389,510,452,620
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,482,432,542,520
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,486,547,540,629
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,532,539,584,626
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,577,449,638,556
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,534,347,593,456
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,589,306,640,406
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,520,232,586,331
10_jpeg.rf.cb260fc9f36a00f7af6ebc63fcbb7546.jpg,640,640,Pepperoni,578,200,630,298
140_jpeg.rf.c8aea3123f15aed4be9f84f9ad6917af.jpg,640,640,pizza,194,499,510,636
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,pizza,4,4,630,633
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,491,227,545,274
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,365,383,420,432
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,387,522,437,576
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,251,439,301,481
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,87,317,134,355
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Yellow Peppers,358,148,404,188
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,354,54,411,114
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,419,264,480,305
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,495,340,561,386
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,419,420,475,472
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,182,437,233,478
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,45,341,89,399
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,89,140,137,187
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Black Olives,216,209,275,255
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,345,85,439,168
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,166,95,261,177
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,43,250,137,345
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,235,376,329,454
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,121,434,186,519
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,440,419,523,511
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Tomato,494,241,584,322
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,422,117,494,166
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,346,176,426,232
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,121,280,176,330
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,78,356,130,415
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,239,459,299,517
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,376,441,445,504
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Mushroom,374,260,443,339
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,244,486,332,575
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,177,452,254,530
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,148,284,234,367
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,150,142,229,222
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,297,101,369,188
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,434,273,505,359
133_jpeg.rf.c907e14b40363d85f6fdf97056bc4a9c.jpg,640,640,Pepperoni,342,398,429,472
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Broccoli,329,88,417,200
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Pepperoni,475,238,537,346
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Pepperoni,373,279,439,385
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Pepperoni,412,108,476,199
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Pepperoni,473,0,527,79
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Pepperoni,228,7,311,104
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Broccoli,262,224,310,277
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,Broccoli,474,120,520,181
46_jpeg.rf.cb2ec47803a8f13cdc114459b2975612.jpg,640,640,pizza,101,0,640,498
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,pizza,20,0,532,285
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,pizza,20,5,292,277
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,285,44,397,143
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,329,113,442,196
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,176,134,283,239
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,127,66,215,175
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,277,186,374,257
78_jpeg.rf.ca99c30cee2c5cb72bdb5a05d92f6dcf.jpg,640,640,Pepperoni,70,191,169,273
47_jpeg.rf.cd23a58fcda4d7681e9a7bce1d3faa78.jpg,640,640,pizza,75,0,573,640
31_jpeg.rf.cc6ae65fd4b431684f846217f833250d.jpg,640,640,pizza,0,0,640,640
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,pizza,28,0,640,600
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,309,244,364,285
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,458,292,527,336
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,573,319,617,360
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,405,426,467,476
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,254,417,337,471
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,330,355,405,407
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,162,320,228,368
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,386,199,465,249
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,488,104,562,148
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,333,134,378,161
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Black Olives,192,195,265,239
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,278,57,350,131
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,249,203,309,259
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,372,393,433,461
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,525,428,609,479
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,536,242,623,283
32_jpeg.rf.cc55f3c971af27f625ea01f1c9888bc5.jpg,640,640,Mushroom,404,230,469,308
